name;price;info;link;"Разрешение | Кол-во лучей | Высота защиты";"Количество лучей";Разрешение;"Контролируемая высота барьера";"Минимальный размер контролируемого объекта";"Способ подключения";"Ширина защитной зоны";"Ток потребления приемника";"Ток потребления излучателя";"Время срабатывания";"Температура эксплуатации фотобарьера";"Тип безопасности";Быстродействие;"Защита от солнца";"Наличие виброгасителей";"Диапазон рабочих напряжений";"Номинальное напряжение питания";"Пульсации рабочих напряжений";"Падение напряжения на приемнике";"Ток нагрузки";"Комплексная защита приемника";"Индикация включения";"Индикация питания";"Степень защиты по ГОСТ 14254-96";"Материал оптики";"Категория безопасности";Выход;"Выход СОСТОЯНИЕ СИСТЕМЫ";"Время отклика";"Контроль внешнего реле";"Количество присоединяемых фотобарьеров";"Тип электрического соединения";"Температура эксплуатации";"Пылевлагонепроницаемость по ГОСТ 14254-2015";"Максимальный ток нагрузки";"Выходная мощность номинальная";"Порог срабатывания защиты по току";"Ток нагрузки | Мощность";"Габаритные размеры";"Способ установки";"Входное напряжение питания";"Частота входного переменного напряжения питания";"Номинальное выходное напряжение";"Нестабильность напряжения на выходе при изменении напряжения питания";"Электрическая прочность изоляции: вход-выход";"Электрическая прочность изоляции вход-корпус";"Входной ток при входном напряжении питания ~ 220В";"Диапазон температур рабочей среды";"Уровень радиопомех (группа по ГОСТ Р 51527)";"Степень защиты корпуса";"Материал корпуса";"Выходной сигнал влажности";"Электрическое подключение";"Напряжение питания";"Сопротивление нагрузки";"Ток потребления";"Материал корпуса сенсора";"Конструктивное исполнение";"Шкала измерения влажности";"Максимальное отклонение в диапазоне 0...90%";"Максимальное отклонение в диапазоне 90...100%";"Номинальное отклонение";"Герметичность по ГОСТ 14254-96";"Защита от неправильного подключения";"Диапазон рабочих температур";"Время готовности после подачи питания";"Выходной сигнал";"Точность преобразования температуры";"Шкала измерения температуры";"Диапазон питания";"Тип выходного сигнала";"Защита от выбросов напряжения";"Защита от превышения тока в нагрузке";"Диапазон измерения температуры";"Показатель тепловой инерции";"Номинальное напряжение питания постоянного тока";"Длина иглы";"Тип электрического подключения";"Диаметр иглы";"Длина погружаемой части";"Резьба присоединения";"Давление рабочее, максимальное";"Выходной сигнал температуры";"Выходной сигнал CO2";"Диапазон измерения CO2";"Точность измерения от текущего значения CO2";Калибровка;"Температура эксплуатации датчика";"Тип корпуса датчика";"Тип сенсора CO2";"Допустимая влажность (без конденсата)";"Время установки показаний";"Длина стержня";"Номинальный контролируемый уровень Lmax";"Установочный размер резьбы";"Напряжение питания постоянного тока";"Диапазон изменения тока на выходе";"Скорость изменения тока нагрузки";"Контролируемая жидкость";"Погрешность преобразования в температурном диапозоне +5…95 ?С";"Независимая регулировка чувствительности - нижнего уровня [LR1]";"Независимая регулировка чувствительности - верхнего уровня [LR2]";"Способ присоединения";"Степень защиты корпуса датчика";"Степень защиты погружаемой части датчика";"Материал оболочки погружаемой части датчика";"Давление контролируемой жидкости";"Тип коммутации";"Схема подключения";"Номинальное расстояние срабатывания [Sn]";"Рабочее расстояние переключения [Sa]";"Максимальная частота переключения";"Тип коммутации | Схема подключения";Типоразмер;"Базовая длина";"Гистерезис, не более";"Ток потребления, не более";"Комплексная защита датчика";"Степень защиты по ГОСТ 14254-2015";"Диапазон питающего напряжения";"Допустимая пульсация питающего напряжения";"Падение напряжения на ключе";"Коммутируемый ток [DC]";"Коммутируемое напряжение [DC]";"Индикаторы на датчике";"Длина направляющей";Материал;"Материал направляющей";Мощность;"Режимы работы";"Падение напряжения на датчике";"Остаточный ток (ток утечки), не более";"Коммутируемый ток [AC]";"Коммутируемое напряжение, [AC]";"Таймер задержки";"Способ установки в металл";Гистерезис;"Индикация состояния ключа";"Автоматический подогрев";"Остаточный ток, не более";"Климатическое исполнение";"Задержка срабатывания";"Заводская задержка";"Напряжение питания | Схема подключения";"Коммутируемое напряжение [AC]";"Задержка отпускания";"Тип разъёма";"Вид разъёма";Подключение;"Диаметр кабеля";"Количество контактов";"Расчетный ток при 40 °C";"Расчётное напряжение";"Тип кабеля";"Номинальное расстояние [Sn]";"Пульсация питающего напряжения, макс.";"Длина кабеля";"Тип головки №1";"Тип разъёма №1";"Вид разъёма №1";"Тип головки №2";"Тип разъёма №2";"Вид разъёма №2";"Тип корпуса регулятора";"Напряжение на нагрузке (реле)";"Ток нагрузки (реле)";"Температура эксплуатации регулятора";"Электрическое подключение регулятора";"Электрическое подключение датчика";"Герметичность датчика по ГОСТ 14254-96";"Герметичность регулятора по ГОСТ 14254-96";"Кол-во подключаемых датчиков";"Максимальная длина кабеля от датчика к регулятору";"Аналоговые входы";"Входной сигнал отн. влажности / температуры";"Потребляемая мощность, не более";"Ток потребления подключенного датчика, не более";"Количество релейных выходов";"Напряжение на нагрузке (реле), не более";"60 В [DC]";"1А (cosф =0,7)";"0…+60 °C";"1 шт.";"1 %";"0,1 °C";IP20;"Количество аналоговых входов";"Диапазон уставки уровня углекислого газа СО2";"1 ppm";"-99...99 ppm";"±5 ppm";"±50 ppm";"Тип чувствительного элемента";"Диапазон обнаружения";"Точность детектирования";"Время реакции, не более";"Время обновления показаний, не более";"Время выхода на рабочий режим после подачи питания";"Встроенная сигнализация";"Порог срабатывания №1";"Порог срабатывания №2";"Порог срабатывания №3";"Уровень громкости сигнализации на расстоянии 1м";"Количество подключаемых устройств";"Коммутируемая мощность, не более";"Коммутируемый ток, не более";"Мощность потребления, не более";"Масса, не более";"Период обновления результатов, не более";"Уровень громкости сигнализации на расстоянии 1м от сигнализатора, не менее";"Выходной унифицированный сигнал";"Шкала измерения";"Точность преобразования";"Угол настройки";Покрытие;"Соответствие типоразмеру резьбы"
"SHTA02-79Vxxxx датчик влажности и температуры канальный";"7 320 ?";"Выходной сигнал;4...20 мА (3х-проводный);Электрическое подключение;кабель 2 м;Длина погружаемой части;114 мм;Напряжение питания;15…30 В;Номинальное напряжение питания;24 В [DC];Сопротивление нагрузки;0...500 Ом;Ток потребления;не более 70 мА;Материал корпуса сенсора;текаформ;Конструктивное исполнение;канальное;Точность преобразования температуры;±0.5 °C;Шкала измерения влажности;0...100 %RH;Шкала измерения температуры;-40...+60 °C;Максимальное отклонение в диапазоне 0...90%;не более ±2.5%RH;Максимальное отклонение в диапазоне 90...100%;не более ±3,5%RH;Номинальное отклонение;не более ±2%RH;Герметичность по ГОСТ 14254-96;IP43;Материал корпуса сенсора;текаформ, полипропилен;Защита от неправильного подключения;есть;Диапазон рабочих температур;-40...+85 °C;Время готовности после подачи питания;10 с;";https://beskonta.ru/product/datchik-vlazhnosti-i-temperatury-shta02-79vxxxx-kanalnyy/;;;;;;;;;;;;;;;;;"24 В [DC]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"кабель 2 м";"15…30 В";"0...500 Ом";"не более 70 мА";"текаформ, полипропилен";канальное;"0...100 %RH";"не более ±2.5%RH";"не более ±3,5%RH";"не более ±2%RH";IP43;есть;"-40...+85 °C";"10 с";"4...20 мА (3х-проводный)";"±0.5 °C";"-40...+60 °C";;;;;;;;;;;"114 мм";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"SHTA02-W01-K датчик влажности и температуры комнатный";"6 610 ?";"Выходной сигнал;4...20 мА (3х-проводный);Напряжение питания;15…30 В;Номинальное напряжение питания;24 В [DC];Ток потребления;не более 70 мА;Сопротивление нагрузки;0...500 Ом;Конструктивное исполнение;комнатное;Электрическое подключение;клеммы винтовые;Точность преобразования температуры;±0.5 °C;Шкала измерения влажности;0...100 %RH;Шкала измерения температуры;-40...+60 °C;Максимальное отклонение в диапазоне 0...90%;не более ±2.5%RH;Максимальное отклонение в диапазоне 90...100%;не более ±3,5%RH;Номинальное отклонение;не более ±2%RH;Герметичность по ГОСТ 14254-96;IP43;Материал корпуса сенсора;пластик;Защита от неправильного подключения;есть;Диапазон рабочих температур;-40...+85 °C;Время готовности после подачи питания;10 с;";https://beskonta.ru/product/datchik-vlazhnosti-i-temperatury-shta02-w01-k-komnatnyy/;;;;;;;;;;;;;;;;;"24 В [DC]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"клеммы винтовые";"15…30 В";"0...500 Ом";"не более 70 мА";пластик;комнатное;"0...100 %RH";"не более ±2.5%RH";"не более ±3,5%RH";"не более ±2%RH";IP43;есть;"-40...+85 °C";"10 с";"4...20 мА (3х-проводный)";"±0.5 °C";"-40...+60 °C";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ST02-W01-K датчик температуры комнатный";"3 660 ?";"Выходной сигнал;Pt100 (class B, 3х-проводный);Тип выходного сигнала;Терморезистивный сигнал;Конструктивное исполнение;настенное;Диапазон измерения температуры;-45...+125°C;Электрическое подключение;клеммы винтовые;Герметичность по ГОСТ 14254-96;IP65;Материал корпуса сенсора;пластик;Показатель тепловой инерции;300 сек.;Номинальное напряжение питания постоянного тока;10 В;Диапазон рабочих температур;-40...+85 °C;";https://beskonta.ru/product/datchik-temperatury-st02-w01-k-komnatnyy/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"клеммы винтовые";;;;пластик;настенное;;;;;IP65;;"-40...+85 °C";;"Pt100 (class B, 3х-проводный)";;;;"Терморезистивный сигнал";;;-45...+125°C;"300 сек.";"10 В";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"STA02-W01-K датчик температуры комнатный";"6 170 ?";"Выходной сигнал;4...20 мА (3х-проводный);Диапазон питания;15...30 В [DC];Номинальное напряжение питания;24 В [DC];Сопротивление нагрузки;0...500 Ом;Тип выходного сигнала;Аналоговый унифицированный сигнал;Конструктивное исполнение;настенное;Электрическое подключение;клеммы винтовые;Шкала измерения температуры;-40...+60 °C;Точность преобразования температуры;±0.5 °C;Время готовности после подачи питания;10 с;Герметичность по ГОСТ 14254-96;IP43/IP65;Материал корпуса сенсора;пластик;Защита от неправильного подключения;есть;Защита от выбросов напряжения;есть;Защита от превышения тока в нагрузке;есть;";https://beskonta.ru/product/datchik-temperatury-sta02-w01-k-komnatnyy/;;;;;;;;;;;;;;;;;"24 В [DC]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"клеммы винтовые";;"0...500 Ом";;пластик;настенное;;;;;IP43/IP65;есть;;"10 с";"4...20 мА (3х-проводный)";"±0.5 °C";"-40...+60 °C";"15...30 В [DC]";"Аналоговый унифицированный сигнал";есть;есть;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"SHTA01-20E датчик влажности и температуры для теплиц";"6 550 ?";"Выходной сигнал;4...20 мА (3х-проводный);Электрическое подключение;кабель 2 м;Напряжение питания;15…30 В;Номинальное напряжение питания;24 В [DC];Ток потребления;не более 70 мА;Сопротивление нагрузки;0...500 Ом;Материал корпуса сенсора;текаформ;Конструктивное исполнение;тепличное;Точность преобразования температуры;±0.5 °C;Шкала измерения влажности;0...100 %RH;Шкала измерения температуры;-40...+60 °C;Максимальное отклонение в диапазоне 0...90%;не более ±2.5%RH;Максимальное отклонение в диапазоне 90...100%;не более ±3,5%RH;Номинальное отклонение;не более ±2%RH;Герметичность по ГОСТ 14254-96;IP43/IP65;Защита от неправильного подключения;есть;Диапазон рабочих температур;-40...+85 °C;Время готовности после подачи питания;10 с;";https://beskonta.ru/product/datchik-vlazhnosti-i-temperatury-shta01-20e-dlya-teplic/;;;;;;;;;;;;;;;;;"24 В [DC]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"кабель 2 м";"15…30 В";"0...500 Ом";"не более 70 мА";текаформ;тепличное;"0...100 %RH";"не более ±2.5%RH";"не более ±3,5%RH";"не более ±2%RH";IP43/IP65;есть;"-40...+85 °C";"10 с";"4...20 мА (3х-проводный)";"±0.5 °C";"-40...+60 °C";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"SHTA02-79B3520E датчик влажности и температуры выносной";"6 720 ?";"Выходной сигнал;4...20 мА (3х-проводный);Напряжение питания;15…30 В;Номинальное напряжение питания;24 В [DC];Ток потребления;не более 70 мА;Сопротивление нагрузки;0...500 Ом;Конструктивное исполнение;выносное;Электрическое подключение;кабель 2 м;Точность преобразования температуры;±0.5 °C;Шкала измерения влажности;0...100 %RH;Шкала измерения температуры;-40...+60 °C;Максимальное отклонение в диапазоне 0...90%;не более ±2.5%RH;Максимальное отклонение в диапазоне 90...100%;не более ±3,5%RH;Номинальное отклонение;не более ±2%RH;Герметичность по ГОСТ 14254-96;IP43/IP65;Материал корпуса сенсора;текаформ;Защита от неправильного подключения;есть;Диапазон рабочих температур;-40...+80 °C;Время готовности после подачи питания;10 с;";https://beskonta.ru/product/datchik-vlazhnosti-i-temperatury-shta02-79b35-20e-vynosnoy/;;;;;;;;;;;;;;;;;"24 В [DC]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"кабель 2 м";"15…30 В";"0...500 Ом";"не более 70 мА";текаформ;выносное;"0...100 %RH";"не более ±2.5%RH";"не более ±3,5%RH";"не более ±2%RH";IP43/IP65;есть;"-40...+80 °C";"10 с";"4...20 мА (3х-проводный)";"±0.5 °C";"-40...+60 °C";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ST01-6NxxxG датчик температуры универсальный";"860 ?";"Выходной сигнал;NTC (10 кОм);Длина стержня;50 мм;Тип выходного сигнала;Терморезистивный сигнал;Конструктивное исполнение;универсальное;Диапазон измерения температуры;-45...+125°C;Точность преобразования температуры;±0.5 °C;Герметичность по ГОСТ 14254-96;IP65;Материал корпуса сенсора;нерж. сталь;Показатель тепловой инерции;45 сек.;Номинальное напряжение питания постоянного тока;10 В;Диапазон рабочих температур;-40...+85 °C;";https://beskonta.ru/product/datchik-temperatury-st01-6nxxxg-universalnyy/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"нерж. сталь";универсальное;;;;;IP65;;"-40...+85 °C";;"NTC (10 кОм)";"±0.5 °C";;;"Терморезистивный сигнал";;;-45...+125°C;"45 сек.";"10 В";;;;;;;;;;;;;;;;;"50 мм";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"SCO2-30V110 датчик углекислого газа (CO2) маятниковый";"25 680 ?";"Выходной сигнал CO2;4-20 мА;Диапазон измерения CO2;до 10000 ppm;Электрическое подключение;кабель;Точность измерения от текущего значения CO2;±(70ppm+3%);Сопротивление нагрузки;0...500 Ом;Калибровка;С настраиваемой калибровкой;Температура эксплуатации датчика;0...+50 °C;Тип корпуса датчика;маятниковый;Номинальное напряжение питания;24 В [DC];Диапазон питания;18...30 В [DC];Тип сенсора CO2;NDIR;Допустимая влажность (без конденсата);0...85 %RH;Время готовности после подачи питания;3 мин;Время установки показаний;90 сек;Ток потребления;0...150 мА;Защита от неправильного подключения;есть;Материал корпуса сенсора;текаформ;Герметичность по ГОСТ 14254-96;IP54;";https://beskonta.ru/product/datchik-uglekislogo-gaza-co2-mayatnikovyy-sco2-30v110/;;;;;;;;;;;;;;;;;"24 В [DC]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;кабель;;"0...500 Ом";"0...150 мА";текаформ;;;;;;IP54;есть;;"3 мин";;;;"18...30 В [DC]";;;;;;;;;;;;;;"4-20 мА";"до 10000 ppm";±(70ppm+3%);"С настраиваемой калибровкой";"0...+50 °C";маятниковый;NDIR;"0...85 %RH";"90 сек";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"SEA01-I420-xxxx-DC-P12-FP датчик измерения уровня жидкости";"8 910 ?";"Номинальный контролируемый уровень Lmax;250 мм;Установочный размер резьбы;G3/4"";Напряжение питания постоянного тока;18...30 В;Номинальное напряжение питания;24 В;Диапазон изменения тока на выходе;4...20 мА;Сопротивление нагрузки;<300 Ом;Скорость изменения тока нагрузки;100 мА/с;Контролируемая жидкость;Молоко, вода;Диапазон температур рабочей среды;+5...+95 ?С;Погрешность преобразования в температурном диапозоне +5…95 ?С;±2%;Независимая регулировка чувствительности - нижнего уровня [LR1];20% от Lmax;Независимая регулировка чувствительности - верхнего уровня [LR2];20% от Lmax;Способ присоединения;Разъём;Степень защиты корпуса датчика;IP67;Степень защиты погружаемой части датчика;IP68;Материал корпуса сенсора;Полиамид;Материал оболочки погружаемой части датчика;Фторопласт;Давление контролируемой жидкости;1,5 бар;";https://beskonta.ru/product/sea01-i420-xxxx-dc-p12-fp-datchik-izmereniya-urovnya-zhidkosti/;;;;;;;;;;;;;;;;;"24 В";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"+5...+95 ?С";;;;;;;"<300 Ом";;Полиамид;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"250 мм";"G3/4""";"18...30 В";"4...20 мА";"100 мА/с";"Молоко, вода";±2%;"20% от Lmax";"20% от Lmax";Разъём;IP67;IP68;Фторопласт;"1,5 бар";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"SHTA02-79N40 датчик влажности и температуры настенный с малой инерцией";"6 780 ?";"Выходной сигнал;4...20 мА (3х-проводный);Электрическое подключение;кабель 2 м;Напряжение питания;15…30 В;Номинальное напряжение питания;24 В [DC];Ток потребления;не более 70 мА;Сопротивление нагрузки;0...500 Ом;Конструктивное исполнение;с малой инерцией;Точность преобразования температуры;±0.5 °C;Шкала измерения влажности;0...100 %RH;Шкала измерения температуры;-40...+60 °C;Максимальное отклонение в диапазоне 0...90%;не более ±2.5%RH;Максимальное отклонение в диапазоне 90...100%;не более ±3,5%RH;Номинальное отклонение;не более ±2%RH;Герметичность по ГОСТ 14254-96;IP65;Материал корпуса сенсора;спечённая бронза;Защита от неправильного подключения;есть;Диапазон рабочих температур;-40...+85 °C;Время готовности после подачи питания;10 с;";https://beskonta.ru/product/shta02-79n40-datchik-vlazhnosti-i-temperatury-nastennyy-s-maloy-inerciey/;;;;;;;;;;;;;;;;;"24 В [DC]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"кабель 2 м";"15…30 В";"0...500 Ом";"не более 70 мА";"спечённая бронза";"с малой инерцией";"0...100 %RH";"не более ±2.5%RH";"не более ±3,5%RH";"не более ±2%RH";IP65;есть;"-40...+85 °C";"10 с";"4...20 мА (3х-проводный)";"±0.5 °C";"-40...+60 °C";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"SHA02-79N40 датчик влажности настенный с малой инерцией";"7 120 ?";"Выходной сигнал влажности;4...20 мА (3-х проводная схема);Электрическое подключение;кабель 2 м;Напряжение питания;15…30 В;Номинальное напряжение питания;24 В [DC];Ток потребления;не более 40 мА;Сопротивление нагрузки;0...500 Ом;Конструктивное исполнение;с малой инерцией;Шкала измерения влажности;0...100 %RH;Максимальное отклонение в диапазоне 0...90%;не более ±2,5%RH;Максимальное отклонение в диапазоне 90...100%;не более ±3,5%RH;Номинальное отклонение;не более ±2%RH;Герметичность по ГОСТ 14254-96;IP65;Материал корпуса сенсора;спечённая бронза;Защита от неправильного подключения;есть;Диапазон рабочих температур;-40...+85 °C;Время готовности после подачи питания;10 с;";https://beskonta.ru/product/sha02-79n40-datchik-vlazhnosti-nastennyy-s-maloy-inerciey/;;;;;;;;;;;;;;;;;"24 В [DC]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4...20 мА (3-х проводная схема)";"кабель 2 м";"15…30 В";"0...500 Ом";"не более 40 мА";"спечённая бронза";"с малой инерцией";"0...100 %RH";"не более ±2,5%RH";"не более ±3,5%RH";"не более ±2%RH";IP65;есть;"-40...+85 °C";"10 с";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
